redcap_data_access_group_e,redcap_data_access_group_unlabelled,dag_id_e,place_name,postcode,country,lon,lat,ccg,postcode_start,city,imd_average_postcodes_new,tds_mean,w_me_imd,w_me_tds,w_har_tds,w_har_imd,w_med_imd,w_med_tds,prop_within_10_imd_ccg,prop_within_20_imd_ccg,prop_within_10_tds_ccg,prop_within_20_tds_ccg,nhs_region,all_people,ccg_name,updated_all_age_mid_2018,multiplication_factor,scotland_average_imd_rank,average_imd_rank,wales_average_imd_rank,wimd15,avg_wimd_2019,weighted_arith,w_imd,w_imd_centred,w_imd_centred_std_country,w_imd_centred_std_uk
Northern Devon Healthcare Trust,northern_devon_hea,RBZ12,North Devon District Hospital,EX31 4JB,England,-4.0506281,51.0924056,E38000230,EX31,Exeter,16386.417871222075,-1.0334518857634691,16537.218276292137,-1.0478824945579135,-91.88915519735362,7836.803464365692,16438,-1.6447812480388693,0.062447188160974894,0.1259184188289752,0.026611874659314024,0.07930463897429926,South West,1194166,NHS Devon CCG,1194166,1.0532960761795893,NA,98,NA,18.28983721,NA,NA,18.28983721,-3.460833394917323,0.7657365325323785,0.43686380945460396
Bedfordshire Hospitals NHS Foundation Trust,bedfordshire_hospi,RC110,Bedford Hospital South Wing,MK42 9DJ,England,-0.4712227,52.1286233,E38000010,MK42,Bedford,20795.862654320987,-1.1446525200694444,20936.333115621812,-1.1854380158105158,-2.423611296224036,14814.88597025713,22139,-1.9748539083333334,0.015565969018598552,0.06694507842470743,0.03369348807847327,0.09181760792502307,East of England,455229,NHS Bedfordshire CCG,455229,1.1053003447773515,NA,156,NA,17.34081635,NA,NA,17.34081635,-4.409854254917324,0.9757148411399377,0.4378282831682672
Luton and Dunstable,luton_and_dunstabl,RC971,Luton And Dunstable Hospital,LU4 0DZ,England,-0.4746371,51.8947933,E38000102,LU4,Luton,12357.091680814941,1.819702514023769,12142.319762205894,1.921657321500214,2.0501692247817087,8148.775930819382,11186,2.100497438112903,0.03167799371066087,0.2903184531572187,0.18882781088675746,0.4014842446641503,East of England,214109,NHS Luton CCG,214109,1.0536808381848515,NA,45,NA,21.01245604,NA,NA,21.01245604,-0.7382145649173246,0.16333576243076986,0.4340968583742456
York Teaching Hospital NHS Foundation Trust,york_teaching_hosp,RCB55,The York Hospital,YO31 8HE,England,-1.083555,53.9699817,E38000188,YO31,York,23065.676705048714,-1.3715854808582817,23399.589031473963,-1.3870931153106156,-1.4841716997509882,18690.41888072667,25640,-2.1590186694595372,0.008490013377672984,0.03059960537321959,0.023537709590829736,0.07553284816195437,North East and Yorkshire,362955,NHS Vale of York CCG,362955,1.0578416771346715,NA,176,NA,21.52355496,NA,NA,21.52355496,-0.22711564491732616,0.05025111774471965,0.4335774372590747
York Teaching Hospital NHS Foundation Trust,york_teaching_hosp,RCBCA,Scarborough Hospital,YO12 6QL,England,-0.4373861,54.2815045,E38000145,YO12,North Yorkshire,14236.59585492228,-0.4990067149248705,14156.654622298407,-0.47248768558654625,-3.298920056587628,3834.0685952863882,14921,-1.2435619662113024,0.11357802991139046,0.24547655973662014,0.061065309861326515,0.12408057392140324,North East and Yorkshire,113338,NHS Scarborough and Ryedale CCG,113338,1.0279251580369857,NA,70,NA,17.66507727,NA,NA,17.66507727,-4.0855933349173235,0.9039695693562056,0.4374987423258159
Harrogate District Hospital,harrogate_district,RCD01,Harrogate District Hospital,HG2 7SX,England,-1.5175624,53.9937105,E38000073,HG2,Harrogate,23709.165413533836,-2.0253245168872183,23965.18502049167,-2.0610155714768004,-2.8799423943462474,20445.760037606524,23595,-2.490288923210993,0.009856273239204657,0.009856273239204657,0.0010578390944390602,0.028586993013194485,North East and Yorkshire,160533,NHS Harrogate and Rural District CCG,160533,1.0168747505843452,NA,182,NA,19.77323534,NA,NA,19.77323534,-1.9774352649173252,0.43752306172519784,0.43535625723569676
Airedale General Hospital,airedale_general_h,RCF22,Airedale General Hospital,BD20 6TD,England,-1.964165,53.89774389999999,E38000001,BD20,Bradford,18764.516377649325,-1.2922889536782274,18368.69587847014,-1.2050902428642705,-1.9144957540103242,3013.6971688324415,20113,-2.147386816819355,0.14335975744559895,0.21673878027982188,0.060246975965638126,0.13943088147048605,North East and Yorkshire,160106,"NHS Airedale, Wharfedale and Craven CCG",160106,1.0113128888608154,NA,121,NA,24.03109699,NA,NA,24.03109699,2.280426385082677,-0.504562223472844,0.43102906506223937
Sheffield Children's NHS Foundation Trust,sheffield_children,RCUEF,Sheffield Children's Hospital,S10 2TH,England,-1.4895067,53.3804284,E38000146,S10,Sheffield,13922.003302146395,0.9015169744083654,14189.184446117048,0.9412669802715858,-2.58166643658026,3195.2248393835985,13798.290697674416,0.6611775567160499,0.23296447607916076,0.34616191844370703,0.1819619394316607,0.32334656539375933,North East and Yorkshire,582506,NHS Sheffield CCG,582506,1.0539318036251262,NA,68,NA,25.04419468,NA,NA,25.04419468,3.2935240750826758,-0.7287180332834153,0.4299994711591318
The Queen Elizabeth Hospital King's Lynn NHS Foundation Trust,the_queen_elizabet,RCX70,The Queen Elizabeth Hospital,PE30 4ET,England,0.4462588,52.75653639999999,E38000203,PE30,West Norfolk,13364.592267135326,-1.1397111765043937,13490.768114918998,-1.1119449947050142,0.7035143417783839,8915.567053818828,13471,-1.7175257730714284,0.06612430734479229,0.13814280168001977,0.033276862080730364,0.0806068306685961,East of England,175904.00000000003,NHS West Norfolk CCG,175904,1.03474158519512,NA,62,NA,18.91172341,NA,NA,18.91172341,-2.838947194917324,0.6281393332227849,0.43623179711633997
Royal United Hospitals Bath NHSFT,royal_united_hospi,RD130,Royal United Hospitals,BA1 3NG,England,-2.3907418,51.3918072,E38000009,BA1,Bath and North East Somerset,23278.48027444254,-1.1768844065951973,23595.764072584312,-1.3040501190068403,2.3118384692132437,18189.693327117755,25490,-1.9125486523216784,0.007862921552586128,0.0400588582856104,0.013572629760930825,0.06635192255249522,South West,192106,NHS Bath and North East Somerset CCG,192106,1.0914121443505136,NA,180,NA,17.32128681,NA,NA,17.32128681,-4.4293837949173245,0.9800359050384528,0.4378481307066764
Milton Keynes University Hospital,milton_keynes_univ,RD816,Milton Keynes Hospital,MK6 5LD,England,-0.7351835999999999,52.0280676,E38000107,MK6,Milton Keynes,18791.39454094293,-0.034014365682382135,18680.082113085875,-0.009764869886174896,-0.22888134214688952,9730.702700156036,20353,-0.6305525820510203,0.05286646744259201,0.11402956904687009,0.07789399182132746,0.1598655237496068,East of England,275002,NHS Milton Keynes CCG,275002,1.0813227430009438,NA,127,NA,18.3416212,NA,NA,18.3416212,-3.409049404917326,0.7542789185942084,0.4368111822687868
Basildon and Thurrock University Hospitals NHS,basildon_and_thurr,RDDH0,Basildon University Hospital,SS16 5NL,England,0.4528707,51.5587488,E38000007,SS16,Basildon,18128.080100125157,-0.7236037154042553,18134.089815314917,-0.7613690631848504,5.422633461693532,9633.651347577026,18665,-1.25702295316955,0.07635289280848696,0.16526130803150368,0.03638884634297737,0.0991180904320067,East of England,262412,NHS Basildon and Brentwood CCG,262412,1.0576949431273126,NA,116,NA,19.9555508,NA,NA,19.9555508,-1.7951198049173236,0.39718433626893185,0.4351709731432434
Ipswich Hospital,ipswich_hospital,RDE03,Ipswich Hospital,IP4 5PD,England,1.1981153,52.0579075,E38000086,IP4,Ipswich,18480.782969103242,-1.2965277916322533,18550.345192962483,-1.2963022809780993,-2.518526032456773,11645.582684931964,18999,-1.9897424595411763,0.045107585351723295,0.12119741429253865,0.02808297844227388,0.08733623344547552,East of England,409248,NHS Ipswich and East Suffolk CCG,409248,1.0398934818624412,NA,124,NA,19.34137628,NA,NA,19.34137628,-2.409294324917326,0.5330752658945039,0.43579514823265264
East Suffolk and North Essex NHFT,east_suffolk_and_n,RDEE4,Colchester General Hospital,CO4 5JL,England,0.8991194999999998,51.9102689,E38000117,CO4,Colchester,15038.356481481482,-0.7422270942064815,15367.00452555589,-0.7937100278215427,0.7693010315620246,159.63497669425732,14524,-1.3726545187886783,0.08713302177280938,0.18928266082115697,0.03151175423145904,0.1068166185612075,East of England,338326.00000000006,NHS North East Essex CCG,338326,1.0874383682285407,NA,83,NA,19.34137628,NA,NA,19.34137628,-2.409294324917326,0.5330752658945039,0.43579514823265264
Frimley Health NHSFT,frimley_health_nhs,RDU01,Frimley Park Hospital,GU16 7UJ,England,-0.7405398999999999,51.319438,E38000178,GU16,Surrey Heath,25806.22635135135,-1.9995505738547297,25907.23668251634,-2.0274385344927603,-10.654319824201899,23315.460707413615,28040.21125,-2.702127960597511,0,0,0.01015380982536735,0.025770927474320308,South East,96474.00000000001,NHS Surrey Heath CCG,96474,1.035495400732019,NA,187,NA,15.64859885,NA,NA,15.64859885,-6.102071754917324,1.3501312353655734,0.43954805495131416
Frimley Health NHSFT,frimley_health_nhs,RDU50,Wexham Park Hospital,SL2 4HL,England,-0.5738707,51.53200880000001,E38000224,SL2,South Buckinghamshire,21599.276113360324,-0.2442378188874494,21327.488218866947,-0.1399011700256353,-3.688813601823035,16684.101219165674,21897,-0.39306073765217403,0,0.029064288983471905,0.04948883564175174,0.15842301451134058,South East,434462.99999999994,NHS East Berkshire CCG,434463,1.0633564787053602,NA,158,NA,15.64859885,NA,NA,15.64859885,-6.102071754917324,1.3501312353655734,0.43954805495131416
Dorset HealthCare University NHS Foundation Trust,dorset_healthcare,RDY22,Alderney Hospital,BH12 4NB,England,-1.9412327,50.7497348,E38000045,BH12,Poole,18839.683914961894,-1.2466983944829522,18849.8600157787,-1.2351436318802471,17.74191765813415,12246.112506905683,18877,-1.6938707970882352,0.030894802840166068,0.08128718713081672,0.017660317106180975,0.05990798894146963,South West,772268,NHS Dorset CCG,772268,1.0379374254913372,NA,134,NA,NA,NA,NA,NA,NA,NA,NA
Dorset HealthCare University NHS Foundation Trust,dorset_healthcare,RDYEF,Weymouth Community Hospital,DT4 7TB,England,-2.4507964,50.6212314,E38000045,DT4,Weymouth and Portland,18839.683914961894,-1.2466983944829522,18849.8600157787,-1.2351436318802471,17.74191765813415,12246.112506905683,18877,-1.6938707970882352,0.030894802840166068,0.08128718713081672,0.017660317106180975,0.05990798894146963,South West,772268,NHS Dorset CCG,772268,1.0379374254913372,NA,134,NA,NA,NA,NA,NA,NA,NA,NA
Dorset HealthCare University NHS Foundation Trust,dorset_healthcare,RDYEJ,Bridport Community Hospital,DT6 5DR,England,-2.7699287,50.74159419999999,E38000045,DT6,West Dorset,18839.683914961894,-1.2466983944829522,18849.8600157787,-1.2351436318802471,17.74191765813415,12246.112506905683,18877,-1.6938707970882352,0.030894802840166068,0.08128718713081672,0.017660317106180975,0.05990798894146963,South West,772268,NHS Dorset CCG,772268,1.0379374254913372,NA,134,NA,NA,NA,NA,NA,NA,NA,NA
Dorset HealthCare University NHS Foundation Trust,dorset_healthcare,RDYER,Blandford Community Hospital,DT11 7DD,England,-2.1665474,50.8615915,E38000045,DT11,North Dorset,18839.683914961894,-1.2466983944829522,18849.8600157787,-1.2351436318802471,17.74191765813415,12246.112506905683,18877,-1.6938707970882352,0.030894802840166068,0.08128718713081672,0.017660317106180975,0.05990798894146963,South West,772268,NHS Dorset CCG,772268,1.0379374254913372,NA,134,NA,NA,NA,NA,NA,NA,NA,NA
Dorset HealthCare University NHS Foundation Trust,dorset_healthcare,RDYEY,Westminster Memorial Hospital,SP7 8BD,England,-2.1998315,51.0051542,E38000045,SP7,North Dorset,18839.683914961894,-1.2466983944829522,18849.8600157787,-1.2351436318802471,17.74191765813415,12246.112506905683,18877,-1.6938707970882352,0.030894802840166068,0.08128718713081672,0.017660317106180975,0.05990798894146963,South West,772268,NHS Dorset CCG,772268,1.0379374254913372,NA,134,NA,NA,NA,NA,NA,NA,NA,NA
Dorset HealthCare University NHS Foundation Trust,dorset_healthcare,RDYFE,Victoria Hospital,BH21 1ER,England,-1.995904088,50.8022787,E38000045,BH21,East Dorset,18839.683914961894,-1.2466983944829522,18849.8600157787,-1.2351436318802471,17.74191765813415,12246.112506905683,18877,-1.6938707970882352,0.030894802840166068,0.08128718713081672,0.017660317106180975,0.05990798894146963,South West,772268,NHS Dorset CCG,772268,1.0379374254913372,NA,134,NA,NA,NA,NA,NA,NA,NA,NA
Royal Bournemouth and Christchurch Hospitals NHS Foundation Trust,royal_bournemouth,RDZ20,Royal Bournemouth Hospital,BH7 7DW,England,-1.8206786,50.7467797,E38000045,BH7,Bournemouth,18839.683914961894,-1.2466983944829522,18849.8600157787,-1.2351436318802471,17.74191765813415,12246.112506905683,18877,-1.6938707970882352,0.030894802840166068,0.08128718713081672,0.017660317106180975,0.05990798894146963,South West,772268,NHS Dorset CCG,772268,1.0379374254913372,NA,134,NA,16.95200192,NA,NA,16.95200192,-4.798668684917324,1.061743083315365,0.4382234286419167
Royal Cornwall,royal_cornwall,REF12,Royal Cornwall Hospital (Treliske),TR1 3LJ,England,-5.0922396,50.2662301,E38000089,TR1,Cornwall,13376.637423653527,-1.130531639,13478.10280910649,-1.1435047901523698,-0.14258867576626028,9129.05861558636,12654.575376884422,-1.5704465936279068,0.0464380065709218,0.12439286329040032,0.010677747925070537,0.0530482191903846,South West,568210,NHS Kernow CCG,568210,1.063116023918754,NA,63,NA,18.2405421,NA,NA,18.2405421,-3.5101285049173256,0.7766434622498392,0.4369139072341271
Aintree University Hospital,aintree_university,REM21,Aintree University Hospital,L9 7AL,England,-2.9317603,53.4656706,E38000101,L9,Liverpool,6823.02398989899,2.2652371023484847,6975.550865645402,2.181793994121917,12.779332124269942,499.8389986082434,3462,2.5084938481910566,0.48335066410814403,0.6279407823504819,0.24440466108508518,0.4464929301158839,North West,494813.99999999994,NHS Liverpool CCG,494814,1.0608878359400962,NA,6,NA,26.47323304,NA,NA,26.47323304,4.722562435082676,-1.0449039786251437,0.4285471638473236
Royal Liverpool & Broadgreen University Hospitals NHSFT,royal_liverpool__b,REMRQ,Royal Liverpool University Hospital,L7 8XP,England,-2.9641248,53.4093831,E38000101,L7,Liverpool,6823.02398989899,2.2652371023484847,6975.550865645402,2.181793994121917,12.779332124269942,499.8389986082434,3462,2.5084938481910566,0.48335066410814403,0.6279407823504819,0.24440466108508518,0.4464929301158839,North West,494813.99999999994,NHS Liverpool CCG,494814,1.0608878359400962,NA,6,NA,26.47323304,NA,NA,26.47323304,4.722562435082676,-1.0449039786251437,0.4285471638473236
Clatterbridge Cancer Centre NHSFT,clatterbridge_canc,REN20,The Clatterbridge Cancer Centre (Wirral),CH63 4JY,England,-3.0253293,53.3327713,E38000208,CH63,Wirral,13144.99066293184,-0.3114394601251167,13277.800761766572,-0.40042517781643494,-3.7555813607439137,885.3400084936827,12510.635593220339,-1.0546250075416668,0.2542661742494129,0.35367421032387586,0.05890244321930809,0.1558775794835873,North West,323235,NHS Wirral CCG,323235,1.0107948202374735,NA,60,NA,NA,NA,NA,NA,NA,NA,NA
Liverpool Women's Hospital,liverpool_womens_h,REP01,Liverpool Women's Nhs Foundation Trust,L8 7SS,England,-2.959683,53.398919,E38000101,L8,Liverpool,6823.02398989899,2.2652371023484847,6975.550865645402,2.181793994121917,12.779332124269942,499.8389986082434,3462,2.5084938481910566,0.48335066410814403,0.6279407823504819,0.24440466108508518,0.4464929301158839,North West,494813.99999999994,NHS Liverpool CCG,494814,1.0608878359400962,NA,6,NA,41.03738725,NA,NA,41.03738725,19.286716645082677,-4.267337326734541,0.41374586232768906
Barking Havering and Redbridge University NHST,barking_havering_a,RF4QH,Queen's Hospital,RM7 0AG,England,0.1790309,51.5689553,E38000077,RM7,Havering,18801.308100929615,-0.4142939296746348,19010.165277291202,-0.5254126901667419,-1.7728633914739613,14175.538911639182,19339.97103658537,-1.1259703907346046,0.006424190750347168,0.06889754639810566,0.03516843451504113,0.09846064233465729,London,257810,NHS Havering CCG,257810,1.0867420921292237,NA,135,NA,22.57417358,NA,NA,22.57417358,0.8235029750826754,-0.18220649211140943,0.43250971147475936
Barnsley Hospital NHS Foundation Trust,barnsley_hospital,RFFAA,Barnsley Hospital,S75 2EP,England,-1.4995888,53.5582693,E38000006,S75,Barnsley,10940.753604193971,0.07255672800393186,11050.49769700849,-0.03159134375803669,-5.634958503952958,4179.30850135521,8841,-0.1848630355021552,0.21146868147789344,0.38584730625678465,0.03098766980507826,0.15400417782121867,North East and Yorkshire,245199,NHS Barnsley CCG,245199,1.06045298653669,NA,31,NA,25.9944111,NA,NA,25.9944111,4.243740495082676,-0.9389608689179555,0.4290337824182318
The Rotherham NHSFT,the_rotherham_nhsf,RFRPA,Rotherham Hospital,S60 2UD,England,-1.3425348,53.4142658,E38000141,S60,Rotherham,11723.892271662764,0.13217884528103044,11877.357676461443,0.08681068683975048,-1.9494726462608456,3187.2317661970446,10344,-0.3481679623777778,0.2185439987562189,0.35561644900497513,0.0830107276119403,0.21157105099502488,North East and Yorkshire,264671,NHS Rotherham CCG,264671,1.0287274564676616,NA,43,NA,27.12458186,NA,NA,27.12458186,5.373911255082675,-1.189020013690094,0.4278852091508636
Chesterfield Royal Hospital NHSFT,chesterfield_royal,RFSDA,Chesterfield Royal Hospital,S44 5BL,England,-1.3974218,53.2364336,E38000229,S44,Bolsover,17082.327772628978,-0.8025117761575533,17006.682207707327,-0.7818971932763845,-3.8186739054206345,8087.363002828692,16770.316455696207,-1.477599693277108,0.0736318539236899,0.18889772953311926,0.048734051319939756,0.1155774406605585,Midlands,1019900.0000000001,NHS Derby and Derbyshire CCG,1019900,1.0350657838651929,NA,102,NA,21.62862057,NA,NA,21.62862057,-0.12205003491732569,0.02700452748471047,0.4334706608716147
Leeds and York Partnership NHS Foundation Trust,leeds_and_york_par,RGD05,The Mount,LS2 9LN,England,-1.559968,53.8045191,E38000225,LS2,Leeds,13898.734750098387,0.6415011318606848,14056.37492860956,0.6141845795146728,-3.515561559023085,2279.6272186297388,14381,-0.05414872249770649,0.23470380788949227,0.3308176385307348,0.1719760740516887,0.29542129345497775,North East and Yorkshire,789194.0000000001,NHS Leeds CCG,789194,1.05017931162964,NA,67,NA,NA,NA,NA,NA,NA,NA,NA
Leeds and York Partnership NHS Foundation Trust,leeds_and_york_par,RGDAB,Newsam Centre,LS14 6WB,England,-1.4718351,53.8047489,E38000225,LS14,Leeds,13898.734750098387,0.6415011318606848,14056.37492860956,0.6141845795146728,-3.515561559023085,2279.6272186297388,14381,-0.05414872249770649,0.23470380788949227,0.3308176385307348,0.1719760740516887,0.29542129345497775,North East and Yorkshire,789194.0000000001,NHS Leeds CCG,789194,1.05017931162964,NA,67,NA,NA,NA,NA,NA,NA,NA,NA
Leeds and York Partnership NHS Foundation Trust,leeds_and_york_par,RGDBL,Becklin Centre,LS9 7BE,England,-1.5248879,53.80566280000001,E38000225,LS9,Leeds,13898.734750098387,0.6415011318606848,14056.37492860956,0.6141845795146728,-3.515561559023085,2279.6272186297388,14381,-0.05414872249770649,0.23470380788949227,0.3308176385307348,0.1719760740516887,0.29542129345497775,North East and Yorkshire,789194.0000000001,NHS Leeds CCG,789194,1.05017931162964,NA,67,NA,24.59874564,NA,NA,24.59874564,2.848075035082676,-0.6301589394505771,0.43045217342097297
Royal Papworth Hospital NHSFT,royal_papworth_hos,RGM21,Royal Papworth Hospital,CB2 0AY,England,0.1368829,52.1730674,E38000026,CB2,Cambridge,19497.63372312335,-0.8667116029947189,19521.302840824406,-0.8586569789075222,-1.661461949698318,11784.570735142499,20484,-1.4407075328333332,0.036106192579873964,0.12237305718016132,0.028023108154030512,0.10549861983032557,East of England,889111.9999999999,NHS Cambridgeshire and Peterborough CCG,889112,1.0599177445312034,NA,143,NA,18.33006313,NA,NA,18.33006313,-3.4206074749173254,0.7568362322336237,0.4368229285381951
North West Anglia NHSFT,north_west_anglia,RGN80,Peterborough City Hospital,PE3 9GZ,England,-0.2786177,52.5848352,E38000026,PE3,Peterborough,19497.63372312335,-0.8667116029947189,19521.302840824406,-0.8586569789075222,-1.661461949698318,11784.570735142499,20484,-1.4407075328333332,0.036106192579873964,0.12237305718016132,0.028023108154030512,0.10549861983032557,East of England,889111.9999999999,NHS Cambridgeshire and Peterborough CCG,889112,1.0599177445312034,NA,143,NA,18.29080498,NA,NA,18.29080498,-3.459865624917324,0.7655224058294934,0.4368628259264591
North West Anglia NHSFT,north_west_anglia,RGN90,Hinchingbrooke Hospital,PE29 6NT,England,-0.2026619,52.3328553,E38000026,PE29,Huntingdonshire,19497.63372312335,-0.8667116029947189,19521.302840824406,-0.8586569789075222,-1.661461949698318,11784.570735142499,20484,-1.4407075328333332,0.036106192579873964,0.12237305718016132,0.028023108154030512,0.10549861983032557,East of England,889111.9999999999,NHS Cambridgeshire and Peterborough CCG,889112,1.0599177445312034,NA,143,NA,18.29080498,NA,NA,18.29080498,-3.459865624917324,0.7655224058294934,0.4368628259264591
James Paget University Hospitals,james_paget_univer,RGP75,James Paget University Hospital,NR31 6LA,England,1.7178975,52.5618322,E38000063,NR31,Norfolk,11999.938420348059,-0.2767504494859438,12010.495842959379,-0.2491828795160847,-3.775165278563937,1013.9210358420383,11832,-0.9576102577118643,0.18469776173828759,0.30137721085394603,0.07169307065792754,0.1658111052034762,East of England,217681,NHS Great Yarmouth and Waveney CCG,217681,1.024231759131609,NA,44,NA,21.53102097,NA,NA,21.53102097,-0.21964963491732448,0.048599204475028746,0.43356984968045087
West Suffolk Hospital,west_suffolk_hospi,RGR50,West Suffolk Hospital,IP33 2QZ,England,0.709248,52.2316146,E38000204,IP33,St Edmundsbury,18930.577030812325,-1.3182392579971989,18923.13072786765,-1.3280336402642794,1.4753775619647562,16190.674995560801,18568,-1.774373093642857,0,0.007894194906528157,0.004539734114362859,0.04224881587076402,East of England,230997,NHS West Suffolk CCG,230997,1.0530449806483377,NA,137,NA,17.07951952,NA,NA,17.07951952,-4.671151084917323,1.0335288141730665,0.4380938346799574
Addenbrookes Hospital,addenbrookes_hospi,RGT01,Addenbrooke's,CB2 0QQ,England,0.1407275,52.1751006,E38000026,CB2,Cambridge,19497.63372312335,-0.8667116029947189,19521.302840824406,-0.8586569789075222,-1.661461949698318,11784.570735142499,20484,-1.4407075328333332,0.036106192579873964,0.12237305718016132,0.028023108154030512,0.10549861983032557,East of England,889111.9999999999,NHS Cambridgeshire and Peterborough CCG,889112,1.0599177445312034,NA,143,NA,17.96802159,NA,NA,17.96802159,-3.7826490149173253,0.8369407625122057,0.437190865180372
Royal Devon and Exeter Hospital,royal_devon_and_ex,RH801,Royal Devon And Exeter Hospital (Wonford),EX2 5DW,England,-3.506554,50.7162972,E38000230,EX2,Exeter,16386.417871222075,-1.0334518857634691,16537.218276292137,-1.0478824945579135,-91.88915519735362,7836.803464365692,16438,-1.6447812480388693,0.062447188160974894,0.1259184188289752,0.026611874659314024,0.07930463897429926,South West,1194166,NHS Devon CCG,1194166,1.0532960761795893,NA,98,NA,18.29886947,NA,NA,18.29886947,-3.451801134917325,0.7637380741658224,0.43685463012281883
University Hospital Southampton NHS Foundation Trust,university_hospitad,RHM01,Southampton General Hospital,SO16 5YA,England,-1.4348528,50.9353552,E38000167,SO16,Southampton,11983.32637075718,1.212023893719321,12103.209750002112,1.249418650304468,-0.011154911380298022,5827.658683057499,10827.562500000002,1.2683269489534879,0.12080698406801699,0.2812244070887615,0.11172651362281642,0.2816001215795206,South East,252796.00000000003,NHS Southampton CCG,252796,1.067181128156635,NA,47,NA,16.04219923,NA,NA,16.04219923,-5.708471374917323,1.2630440642156238,0.43914804559830806
Sheffield Teaching Hospitals NHS Foundation Trust,sheffield_teaching,RHQHH,Royal Hallamshire Hospital,S10 2JF,England,-1.4934336,53.3785462,E38000146,S10,Sheffield,13922.003302146395,0.9015169744083654,14189.184446117048,0.9412669802715858,-2.58166643658026,3195.2248393835985,13798.290697674416,0.6611775567160499,0.23296447607916076,0.34616191844370703,0.1819619394316607,0.32334656539375933,North East and Yorkshire,582506,NHS Sheffield CCG,582506,1.0539318036251262,NA,68,NA,23.78973169,NA,NA,23.78973169,2.0390610850826754,-0.4511582577786058,0.43127436049993967
Sheffield Teaching Hospitals NHS Foundation Trust,sheffield_teaching,RHQNG,Northern General Hospital,S5 7AU,England,-1.4562902,53.4104758,E38000146,S5,Sheffield,13922.003302146395,0.9015169744083654,14189.184446117048,0.9412669802715858,-2.58166643658026,3195.2248393835985,13798.290697674416,0.6611775567160499,0.23296447607916076,0.34616191844370703,0.1819619394316607,0.32334656539375933,North East and Yorkshire,582506,NHS Sheffield CCG,582506,1.0539318036251262,NA,68,NA,NA,NA,NA,NA,NA,NA,NA
Portsmouth Hospitals NHS Trust,portsmouth_hospita,RHU03,Queen Alexandra Hospital,PO6 3LY,England,-1.0708751,50.8496558,E38000137,PO6,Hampshire,12271.436923076923,0.8476171231907692,12206.104215433832,0.8501752595753794,-2.0509388431207194,4106.105712335136,11994,0.6537001441407624,0.12394662921348315,0.2511655352684145,0.10376189918851436,0.2211932350187266,South East,215133.00000000003,NHS Portsmouth CCG,215133,1.0491426732209739,NA,48,NA,16.88083179,NA,NA,16.88083179,-4.869838814917326,1.0774900327773405,0.43829575763116885
Royal Berkshire Hospital,royal_berkshire_ho,RHW01,Royal Berkshire Hospital,RG1 5AN,England,-0.9581843999999999,51.4492924,E38000221,RG1,Berkshire,23420.48526387937,-1.0643508792878684,23609.603026514338,-1.133698829090095,-1.1556618375402248,17716.98548782569,26212,-1.9137673283678163,0.011834447079111878,0.03333908169864195,0.03627074800603578,0.1038478120284544,South East,489709.00000000006,NHS Berkshire West CCG,489709,1.0556348350937703,NA,179,NA,14.82074302,NA,NA,14.82074302,-6.9299275849173245,1.5333008307676252,0.44038939071156064
Guys and St Thomas,guys_and_st_thomas,RJ122,St Thomas',SE1 7EH,England,-0.1188859,51.4991539,E38000092,SE1,Southwark,11381.474012474013,4.4785908912453225,11361.000684949637,4.503651209391457,19.980316006199185,9144.437717361785,10802,4.576766608181818,0,0.19188516670416794,0.48288287692083703,0.7390143343083663,London,325917,NHS Lambeth CCG,325917,1.075328454630039,NA,38,NA,19.00848272,NA,NA,19.00848272,-2.7421878849173247,0.6067305769855044,0.43613346227989896
Lewisham and Greenwich NHS Trust,lewisham_and_green,RJ224,University Hospital Lewisham,SE13 6LH,England,-0.0170139,51.45306249999999,E38000098,SE13,Lewisham,10867.658013544018,3.780525436064334,10900.029811398754,3.7732648732524705,3.9891396975339637,8375.317240904911,9910.204545454546,3.9792077590329153,0.029931064993273308,0.24587423440803285,0.37137148389763824,0.6400838388929785,London,303536,NHS Lewisham CCG,303536,1.1002265436685577,NA,29,NA,23.29614917,NA,NA,23.29614917,1.545478565082675,-0.3419492539766696,0.4317759799965477
Lewisham and Greenwich NHS Trust,lewisham_and_green,RJ231,Queen Elizabeth Hospital,SE18 4QH,England,0.0500086,51.477949,E38000066,SE18,Greenwich,12667.591584158416,3.2728808067277226,12379.142392377626,3.3470418283084786,12.683841112187395,9361.519152478679,11518.54754601226,3.6197323005675677,0.00671521131082341,0.2155988025129918,0.36222408428042596,0.5748173674955448,London,286186,NHS Greenwich CCG,286186,1.1242511500371233,NA,53,NA,23.29614917,NA,NA,23.29614917,1.545478565082675,-0.3419492539766696,0.4317759799965477
Croydon Health Services NHS Trust,croydon_health_ser,RJ611,Croydon University Hospital,CR7 7YE,England,-0.1111861,51.3892939,E38000040,CR7,Croydon,14609.202296819787,1.7334785101378092,14611.792620907154,1.7169971573762748,17.578331754400082,9701.721745952656,13713,2.0111726432205326,0.02338611583530098,0.1768461491889988,0.17712409667068452,0.389665857591819,London,385345.99999999994,NHS Croydon CCG,385346,1.06045495324428,NA,75,NA,20.5053602,NA,NA,20.5053602,-1.2453104049173263,0.2755346942699812,0.4346122112274885
