redcap_data_access_group_e,redcap_data_access_group_unlabelled,dag_id_e,place_name,postcode,country,lon,lat,ccg,postcode_start,city,imd_average_postcodes_new,tds_mean,w_me_imd,w_me_tds,w_har_tds,w_har_imd,w_med_imd,w_med_tds,prop_within_10_imd_ccg,prop_within_20_imd_ccg,prop_within_10_tds_ccg,prop_within_20_tds_ccg,all_people,ccg_name,updated_all_age_mid_2018,multiplication_factor,scotland_average_imd_rank,average_imd_rank,wales_average_imd_rank,wimd15,avg_wimd_2019,weighted_arith,w_imd,w_imd_centred,w_imd_centred_std_country,w_imd_centred_std_uk
Victoria Hospital Kirkcaldy,victoria_hospital,F701H,Cameron Hospital,KY8 5RR,Scotland,-3.0606955,56.1866783,S08000029,KY8,Fife,3343.2624605678234,-0.23853830461798106,3479.0621603391255,-0.38991910290486476,-4.527331333156135,1536.4990339556814,3409,-0.6880317080099996,0.06556037532012438,0.19272721290258896,0.055801723050600216,0.1432731380688891,371910,Fife,371910,1.0183790710792502,6,6,NA,NA,NA,2154.6374309392263,2154.6374309392263,-1101.2394591475763,-1.933546443657567,1.900681816213825
Victoria Hospital Kirkcaldy,victoria_hospital,F704H,Victoria Hospital,KY2 5AH,Scotland,-3.1601871,56.1244623,S08000029,KY2,Fife,3343.2624605678234,-0.23853830461798106,3479.0621603391255,-0.38991910290486476,-4.527331333156135,1536.4990339556814,3409,-0.6880317080099996,0.06556037532012438,0.19272721290258896,0.055801723050600216,0.1432731380688891,371910,Fife,371910,1.0183790710792502,6,6,NA,NA,NA,2938.2557442960533,2938.2557442960533,-317.6211457907493,-0.5576763816195993,2.7308146363877475
Victoria Hospital Kirkcaldy,victoria_hospital,F708H,Adamson Hospital,KY15 4JG,Scotland,-3.0181746,56.3244035,S08000029,KY15,Fife,3343.2624605678234,-0.23853830461798106,3479.0621603391255,-0.38991910290486476,-4.527331333156135,1536.4990339556814,3409,-0.6880317080099996,0.06556037532012438,0.19272721290258896,0.055801723050600216,0.1432731380688891,371910,Fife,371910,1.0183790710792502,6,6,NA,NA,NA,4048.94856643283,4048.94856643283,793.0716763460273,1.3924681926593683,3.90743665896098
Victoria Hospital Kirkcaldy,victoria_hospital,F716H,Glenrothes Hospital,KY7 5TG,Scotland,-3.182677,56.2049141,S08000029,KY7,Fife,3343.2624605678234,-0.23853830461798106,3479.0621603391255,-0.38991910290486476,-4.527331333156135,1536.4990339556814,3409,-0.6880317080099996,0.06556037532012438,0.19272721290258896,0.055801723050600216,0.1432731380688891,371910,Fife,371910,1.0183790710792502,6,6,NA,NA,NA,3195.591982820329,3195.591982820329,-60.28490726647351,-0.10584770376966256,3.0034260005913187
Victoria Hospital Kirkcaldy,victoria_hospital,F805H,Queen Margaret Hospital,KY12 0SU,Scotland,-3.4275625,56.0824334,S08000029,KY12,Fife,3343.2624605678234,-0.23853830461798106,3479.0621603391255,-0.38991910290486476,-4.527331333156135,1536.4990339556814,3409,-0.6880317080099996,0.06556037532012438,0.19272721290258896,0.055801723050600216,0.1432731380688891,371910,Fife,371910,1.0183790710792502,6,6,NA,NA,NA,3323.288754606727,3323.288754606727,67.41186451992417,0.11836115190034957,3.1387026773653055
"Queen Elizabeth University Hospital, Glasgow University Hospital Monklands Airdrie",queen_elizabeth_un,G405H,Queen Elizabeth University Hospital,G51 4TF,Scotland,-4.3392518,55.8626363,S08000031,G51,Glasgow,2759.3960690887434,1.3193257965939051,2936.76687469141,1.0537354141419562,0.9896124546215826,294.326429962509,2542,0.858830195,0.20630390591291428,0.34623531557338766,0.19440601744561034,0.3183223390106444,1174980,Greater Glasgow and Clyde,1174980,0.9683305203196286,2,2,NA,NA,NA,2802.2197525594274,2802.2197525594274,-453.6571375273752,-0.7965271654767135,2.5867037350208224
NHS Highland,nhs_highland,H202H,Raigmore Hospital,IV2 3UJ,Scotland,-4.1928874,57.4741487,S08000022,IV2,Highland,3656.6131438721136,-0.9753899798806395,3718.1922178721065,-1.0482965763820848,1.122282114404731,2274.53832095899,3805,-1.3947184421249996,0.024570868378822223,0.0713804020006369,0.032188774204022504,0.0833411385647116,321800,Highland,321800,1.00468938301207,8,8,NA,NA,NA,3505.526202663807,3505.526202663807,249.64931257700437,0.43833204166918216,3.331757490044288
NHS Lanarkshire,nhs_lanarkshire,L106H,University Hospital Monklands,ML6 0JS,Scotland,-3.9998893,55.8657665,S08000032,ML6,North Lanarkshire,2778.1592807845986,0.2933365615804577,2906.225715836278,0.05630906767692087,30.875509094258145,1048.8514369408344,2639,-0.1633587128768112,0.11334665408595586,0.2418734158479954,0.08806805917867692,0.19695133608382207,659200,Lanarkshire,659200,1.1471589890661409,3,3,NA,NA,NA,2420.3693912726153,2420.3693912726153,-835.5074988141873,-1.4669766321594453,2.1821872607419603
NHS Lanarkshire,nhs_lanarkshire,L302H,University Hospital Hairmyres,G75 8RG,Scotland,-4.221977,55.7594711,S08000032,G75,South Lanarkshire,2778.1592807845986,0.2933365615804577,2906.225715836278,0.05630906767692087,30.875509094258145,1048.8514369408344,2639,-0.1633587128768112,0.11334665408595586,0.2418734158479954,0.08806805917867692,0.19695133608382207,659200,Lanarkshire,659200,1.1471589890661409,3,3,NA,NA,NA,3080.4730668659663,3080.4730668659663,-175.40382322083633,-0.30797247208623607,2.8814737838964493
NHS Lanarkshire,nhs_lanarkshire,L308H,University Hospital Wishaw,ML2 0DP,Scotland,-3.942015899999999,55.7736351,S08000032,ML2,North Lanarkshire,2778.1592807845986,0.2933365615804577,2906.225715836278,0.05630906767692087,30.875509094258145,1048.8514369408344,2639,-0.1633587128768112,0.11334665408595586,0.2418734158479954,0.08806805917867692,0.19695133608382207,659200,Lanarkshire,659200,1.1471589890661409,3,3,NA,NA,NA,2561.7723519420038,2561.7723519420038,-694.1045381447989,-1.218702572004916,2.331983706946211
Aberdeen Royal Infirmary,aberdeen_royal_inf,N101H,Aberdeen Royal Infirmary,AB25 2ZN,Scotland,-2.1372687,57.1546973,S08000020,AB25,Aberdeen,4490.255394190872,-1.2342249549338173,4585.713222780145,-1.393999439949437,-1.1689700599023176,3583.6415830668097,4838,-1.9224017029999998,0.003947072309661449,0.03522652151286271,0.041425798556901136,0.10096065938084589,584550,Grampian,584550,1.0272185231460247,14,14,NA,NA,NA,4049.2921161100426,4049.2921161100426,793.4152260232399,1.393071394125749,3.9078006012751825
NHS Lothian,nhs_lothian,S116H,Western General Hospital,EH4 2XU,Scotland,-3.2338808,55.9621052,S08000024,EH4,Edinburgh,3975.010717230008,0.06383157510497389,4056.477671868329,-0.09105205787707654,2.6279955707922715,1460.3250588235692,4146,-0.2911678625132751,0.04382396538408032,0.11026029099247334,0.08003012582810048,0.1838562978811181,897770,Lothian,897770,1.0760112662551686,11,11,NA,NA,NA,4069.6586542936543,4069.6586542936543,813.7817642068517,1.428830780649204,3.9293760691928683
NHS Lothian,nhs_lothian,S225H,Royal Hospital For Sick Children (Edinburgh),EH9 1LF,Scotland,-3.1888575,55.93845779999999,S08000024,EH9,Edinburgh,3975.010717230008,0.06383157510497389,4056.477671868329,-0.09105205787707654,2.6279955707922715,1460.3250588235692,4146,-0.2911678625132751,0.04382396538408032,0.11026029099247334,0.08003012582810048,0.1838562978811181,897770,Lothian,897770,1.0760112662551686,11,11,NA,NA,NA,3802.616981592292,3802.616981592292,546.7400915054895,0.9599613878290792,3.6464831695694273
NHS Lothian,nhs_lothian,S308H,St John's Hospital,EH54 6PP,Scotland,-3.5235687,55.8914559,S08000024,EH54,West Lothian,3975.010717230008,0.06383157510497389,4056.477671868329,-0.09105205787707654,2.6279955707922715,1460.3250588235692,4146,-0.2911678625132751,0.04382396538408032,0.11026029099247334,0.08003012582810048,0.1838562978811181,897770,Lothian,897770,1.0760112662551686,11,11,NA,NA,NA,3342.6876263058534,3342.6876263058534,86.8107362190508,0.15242151822054079,3.1592530394450327
NHS Lothian,nhs_lothian,S313H,Ellen's Glen House,EH16 6FF,Scotland,-3.1501074,55.90922699999999,S08000024,EH16,Edinburgh,3975.010717230008,0.06383157510497389,4056.477671868329,-0.09105205787707654,2.6279955707922715,1460.3250588235692,4146,-0.2911678625132751,0.04382396538408032,0.11026029099247334,0.08003012582810048,0.1838562978811181,897770,Lothian,897770,1.0760112662551686,11,11,NA,NA,NA,NA,NA,NA,NA,NA
NHS Lothian,nhs_lothian,S314H,Royal Infirmary Of Edinburgh At Little France,EH16 4SA,Scotland,-3.1347719,55.9218084,S08000024,EH16,Edinburgh,3975.010717230008,0.06383157510497389,4056.477671868329,-0.09105205787707654,2.6279955707922715,1460.3250588235692,4146,-0.2911678625132751,0.04382396538408032,0.11026029099247334,0.08003012582810048,0.1838562978811181,897770,Lothian,897770,1.0760112662551686,11,11,NA,NA,NA,3630.9601463297495,3630.9601463297495,375.08325624294685,0.6585678438597075,3.46463702032848
Ninewells Hospital,ninewells_hospital,T101H,Ninewells Hospital,DD1 9SY,Scotland,-2.9913622,56.461653,S08000030,DD1,Dundee,3568.4215308370044,-0.15259051117180614,3682.022013100884,-0.29659048375127856,9.305166512696196,1496.3227029738405,4040,-0.7941476664782605,0.07872254163023461,0.15670504447559827,0.09191623640209262,0.19743160136577456,416080.00000000006,Tayside,416080,1.0155500611409563,9,9,NA,NA,NA,3253.8541183062744,3253.8541183062744,-2.0227717805282737,-0.0035515646938393997,3.065146496419342
NHS Forth Valley,nhs_forth_valley,V217H,Forth Valley Royal Hospital,FK5 4WR,Scotland,-3.850585199999999,56.0256532,S08000019,FK5,Falkirk,3470.6022952117137,-0.4496952210922042,3605.093204144799,-0.6186637583762885,-8.550680478967795,1279.3007082883032,3487,-1.0673094074482758,0.05612972682007805,0.14231933790876058,0.059053290270488494,0.14461378011034853,306070.00000000006,Forth Valley,306070,1.0283366259457862,7,7,NA,NA,NA,3230.3452493315554,3230.3452493315554,-25.53164075524728,-0.04482822766018902,3.0402421732706357
NHS Dumfries and Galloway,nhs_dumfries_and_g,Y146H,Dumfries & Galloway Royal Infirmary,DG2 8RX,Scotland,-3.6589259,55.0588049,S08000017,DG2,Dumfriesshire,3369.761509433962,-0.8069899288218868,3416.2821375680965,-0.829986300227191,-2.735069985944969,2171.2548537212115,3460,-1.2253902483109242,0.04858650235362564,0.0725062146295023,0.047165071137673875,0.10971465594753266,148790,Dumfries and Galloway,148790,0.9832544738442018,4,4,NA,NA,NA,3173.4319979319093,3173.4319979319093,-82.4448921548933,-0.14475600805951777,2.9799506294356437
Manchester University Hospital,manchester_univers,R0A02,Manchester Royal Infirmary,M13 9WL,England,-2.226157,53.4628725,E38000217,M13,Manchester,6514.57908496732,3.1806041768614377,6424.496357778453,3.2831024248428524,3.1527475384167656,1375.997691862462,4181,3.6899008856153848,0.43115754074021073,0.5979504180852946,0.3301373211932574,0.5881695874003979,547627,NHS Manchester CCG,547627,1.088446853378968,NA,3,NA,24.43053572,NA,NA,24.43053572,2.591565542484002,-0.5515435402865962,0.35597123456427326
Manchester University Hospital,manchester_univers,R0A03,Royal Manchester Children's Hospital,M13 9WL,England,-2.2249666,53.4601835,E38000217,M13,Manchester,6514.57908496732,3.1806041768614377,6424.496357778453,3.2831024248428524,3.1527475384167656,1375.997691862462,4181,3.6899008856153848,0.43115754074021073,0.5979504180852946,0.3301373211932574,0.5881695874003979,547627,NHS Manchester CCG,547627,1.088446853378968,NA,3,NA,24.43053572,NA,NA,24.43053572,2.591565542484002,-0.5515435402865962,0.35597123456427326
Manchester University Hospital,manchester_univers,R0A07,Wythenshawe Hospital,M23 9LT,England,-2.2930844,53.3890992,E38000217,M23,Manchester,6514.57908496732,3.1806041768614377,6424.496357778453,3.2831024248428524,3.1527475384167656,1375.997691862462,4181,3.6899008856153848,0.43115754074021073,0.5979504180852946,0.3301373211932574,0.5881695874003979,547627,NHS Manchester CCG,547627,1.088446853378968,NA,3,NA,24.43053572,NA,NA,24.43053572,2.591565542484002,-0.5515435402865962,0.35597123456427326
Manchester University Hospital,manchester_univers,R0A09,Trafford General Hospital,M41 5SL,England,-2.370566,53.4537139,E38000187,M41,Trafford,20299.2585499316,-0.9630903067072504,20407.228164252487,-1.0335006164985743,-1.2799281397633824,10574.54458533969,22793,-1.7787603407478718,0.05147896088764134,0.08957621657883819,0.03693650751617544,0.1146492598575325,236369.99999999997,NHS Trafford CCG,236370,1.0432169054365383,NA,151,NA,28.45469349,NA,NA,28.45469349,6.6157233124840005,-1.407974985585964,0.35170820831604194
Isle of Wight NHS Trust,isle_of_wight_nhs,R1F01,St Mary's Hospital,PO30 5TG,England,-1.3013413,50.7107581,E38000087,PO30,Isle of Wight,13577.143776824034,-0.6569547135622318,13400.185882182765,-0.6232968987511518,12.05005317031423,9796.980351407865,12538,-0.993917693358209,0.031454091780277006,0.13239793150833545,0.012165045383864318,0.07318554948830144,141538,NHS Isle of Wight CCG,141538,1.023671934329006,NA,61,NA,18.44113579,NA,NA,18.44113579,-3.3978343875159993,0.7231357172629492,0.36231615704795234
St Bartholomews,st_bartholomews,R1H12,The Royal London Hospital,E1 1FR,England,-0.0585176,51.5182221,E38000186,E1,Tower Hamlets,10641.986595174263,6.031886861875335,10138.185082763952,6.329411420856224,4.55876887990017,7600.538280162467,8315.435013262604,6.946775148711253,0.006071197513136509,0.32973821659066166,0.7646671295346599,0.8834558881542612,317705,NHS Tower Hamlets CCG,317705,1.2503345192368238,NA,22,NA,20.71562463,NA,NA,20.71562463,-1.1233455475159992,0.23907324359942705,0.3599066576743159
Northwick Park,northwick_park,R1K01,Northwick Park Hospital,HA1 3UJ,England,-0.3195181,51.57515009999999,E38000020,HA1,Harrow,11741.070048309179,4.175046622721014,11822.420395528583,4.109422873035936,3.2290083300466246,8234.4037198382,11819,4.120121790150943,0.05918770553521208,0.19734598132404899,0.40599599709113376,0.6514669824373982,330795,NHS Brent CCG,330795,1.0629147052680623,NA,42,NA,19.43258383,NA,NA,19.43258383,-2.4063863475160012,0.51213323516185,0.3612658580140063
Northwick Park,northwick_park,R1K02,Central Middlesex Hospital,NW10 7NS,England,-0.2686757,51.53096499999999,E38000020,NW10,Brent,11741.070048309179,4.175046622721014,11822.420395528583,4.109422873035936,3.2290083300466246,8234.4037198382,11819,4.120121790150943,0.05918770553521208,0.19734598132404899,0.40599599709113376,0.6514669824373982,330795,NHS Brent CCG,330795,1.0629147052680623,NA,42,NA,19.43258383,NA,NA,19.43258383,-2.4063863475160012,0.51213323516185,0.3612658580140063
London North West University Healthcare NHS Trust,london_north_west,R1K04,Ealing Hospital,UB1 3HW,England,-0.3456642,51.5075825,E38000048,UB1,Ealing,14189.440376569039,2.810099310040795,13904.2652896005,2.885307208889224,35.49220841459603,10046.969910308497,12764,2.7951866088960244,0.019970512543987424,0.16735756347337413,0.2112755540716622,0.46046819461720967,341982,NHS Ealing CCG,341982,1.0104387958008445,NA,65,NA,NA,NA,NA,NA,NA,NA,NA
Royal Surrey NHSFT,royal_surrey_nhsft,RA201,Royal Surrey County Hospital,GU2 7XX,England,-0.6085178,51.2411243,E38000214,GU2,Guildford,26442.044943820223,-1.8317859294863563,26544.382351447435,-1.8112669890232302,2.696715019512019,24058.789866484174,28463,-2.4110662064014963,0,0.015195530726256984,0,0.03432706957846623,209413.00000000003,NHS Guildford and Waverley CCG,209413,1.0283490473384405,NA,190,NA,9.518797559,NA,NA,9.518797559,-12.320172618516,2.6220103298816135,0.3717681130219227
Yeovil District Hospital,yeovil_district_ho,RA430,Yeovil District Hospital,BA21 4AT,England,-2.6345485,50.9448415,E38000150,BA21,South Somerset,17039.952222222222,-1.5836912476572222,17164.532830036303,-1.5895896023606397,-2.4873233416954266,12044.209806450262,16875.993079584783,-2.1217034614034582,0.025239069233846317,0.0846705108949152,0.00910425456439208,0.0403738310703207,559399,NHS Somerset CCG,559399,1.0555255749360344,NA,105,NA,17.20789586,NA,NA,17.20789586,-4.631074317515999,0.9855969615821031,0.3636226004063987
Bristol Royal Infirmary,bristol_royal_infi,RA701,Bristol Royal Infirmary,BS2 8HW,England,-2.5967856,51.458344,E38000222,BS2,Bristol,17993.102167182664,-0.684643764366013,18105.60921788741,-0.7114389377372609,-0.4942704656254714,5252.038422497793,19488,-1.3257992787135597,0.0865116997382401,0.1715752707967058,0.049838456433597036,0.11578314776619995,959967.9999999999,"NHS Bristol, North Somerset and South Gloucestershire CCG",959968,1.0743100405453647,NA,118,NA,18.43949181,NA,NA,18.43949181,-3.399478367516,0.7234855932489108,0.3623178986123472
University Hospitals Bristol NHFT,university_hospitag,RA707,St Michael's Hospital,BS2 8EG,England,-2.6,51.4591667,E38000222,BS2,Bristol,17993.102167182664,-0.684643764366013,18105.60921788741,-0.7114389377372609,-0.4942704656254714,5252.038422497793,19488,-1.3257992787135597,0.0865116997382401,0.1715752707967058,0.049838456433597036,0.11578314776619995,959967.9999999999,"NHS Bristol, North Somerset and South Gloucestershire CCG",959968,1.0743100405453647,NA,118,NA,18.43949181,NA,NA,18.43949181,-3.399478367516,0.7234855932489108,0.3623178986123472
University Hospitals Bristol NHFT,university_hospitag,RA723,Bristol Royal Hospital For Children,BS2 8BJ,England,-2.5971828,51.4578733,E38000222,BS2,Bristol,17993.102167182664,-0.684643764366013,18105.60921788741,-0.7114389377372609,-0.4942704656254714,5252.038422497793,19488,-1.3257992787135597,0.0865116997382401,0.1715752707967058,0.049838456433597036,0.11578314776619995,959967.9999999999,"NHS Bristol, North Somerset and South Gloucestershire CCG",959968,1.0743100405453647,NA,118,NA,18.43949181,NA,NA,18.43949181,-3.399478367516,0.7234855932489108,0.3623178986123472
Torbay and south Devon Hospital,torbay_and_south_d,RA901,Torbay Hospital,TQ2 7AA,England,-3.5539082,50.4823211,E38000230,TQ2,Torbay,16386.417871222075,-1.0334518857634691,16537.218276292137,-1.0478824945579135,-91.88915519735362,7836.803464365692,16438,-1.6447812480388693,0.062447188160974894,0.1259184188289752,0.025121235695599174,0.07773461687050492,1194166,NHS Devon CCG,1194166,1.0532960761795893,NA,98,NA,19.7902124,NA,NA,19.7902124,-2.0487577775159984,0.4360218174215241,0.3608870011032775
Bradford Teaching Hospitals NHSFT,bradford_teaching,RAE01,Bradford Royal Infirmary,BD9 6RJ,England,-1.7966408,53.806631,E38000019,BD9,Bradford,9809.655384615384,0.8352080444553847,9475.031036372726,0.9566632371653848,-2.2811672660291156,2005.9592174216666,7541.919075144505,0.6143570923573485,0.28895507465473314,0.44840120218513413,0.13961549349217917,0.30029934168920264,341873,NHS Bradford Districts CCG,341873,1.029545687251176,NA,13,NA,26.09110115,NA,NA,26.09110115,4.252130972484,-0.9049492794529971,0.35421210025105887
Mid and South Essex University Hospitals Group,mid_and_south_esse,RAJ01,Southend Hospital,SS0 0RY,England,0.6877327999999999,51.5538593,E38000168,SS0,Southend-on-Sea,16179.379130434783,0.16197812731478262,16094.12554561264,0.17873667742303265,-13.715294008947904,4603.912264359559,14508,-0.28081839053846325,0.08881825196650889,0.22726853931290236,0.06847942507687524,0.1809879187828951,182463,NHS Southend CCG,182463,1.050703106105103,NA,92,NA,19.70386927,NA,NA,19.70386927,-2.1351009075160015,0.4543975809586415,0.360978469442886
Royal Free Hospital,royal_free_hospita,RAL01,Royal Free Hospital,NW3 2QG,England,-0.1659994,51.55314749999999,E38000027,NW3,Camden,16465.98531375167,4.355710042695594,16088.619180531732,4.508217805498748,7.617352613705777,11723.505356659885,14838.499999999987,4.9320342024823525,0,0.16029463823761675,0.5123900552787082,0.6669888988735488,262226,NHS Camden CCG,262226,1.1901079250968967,NA,94,NA,19.8407777,NA,NA,19.8407777,-1.9981924775159996,0.42526038225020996,0.36083343431651865
North Middlesex University Hospital NHST,north_middlesex_un,RAPNM,North Middlesex University Hospital,N18 1QX,England,-0.07434059999999999,51.6131219,E38000057,N18,Enfield,12683.58453038674,2.249483983564641,12523.694766790624,2.2525239692638332,-1.3209920398570811,7878.995971003269,9903,2.3524686537875006,0.05429710752529875,0.30777108549410176,0.21236230501878606,0.41830471155261695,333869,NHS Enfield CCG,333869,1.0684970524793098,NA,52,NA,25.03086609,NA,NA,25.03086609,3.191895912484,-0.6793073695949593,0.3553352694080362
Hillingdon Hospital,hillingdon_hospita,RAS01,Hillingdon Hospital,UB8 3NN,England,-0.4612385,51.5252078,E38000082,UB8,Hillingdon,17615.2319391635,0.9452373377617237,17481.53043046551,0.9897962726090401,1.5184096598876191,13778.393946898193,15580,1.194829923182796,0,0.043218123941358565,0.08286607090707318,0.23036767712166345,304824,NHS Hillingdon CCG,304824,1.112756264236902,NA,108,NA,18.75390888,NA,NA,18.75390888,-3.085061297515999,0.6565705563449543,0.3619848181769094
Kingston Hospital NHS Foundation Trust,kingston_hospital,RAX01,Kingston Hospital,KT2 7QB,England,-0.2820917,51.4150364,E38000090,KT2,Kingston upon Thames,23355.904,0.015334095020000004,23426.7519242784,-0.09165586269523303,0.365875239403529,21049.887815443868,24659,-0.4956689857932267,0,0.010920904660752217,0.03855429214044733,0.1185430463576159,175470,NHS Kingston CCG,175470,1.0962763963513682,NA,177,NA,11.51375992,NA,NA,11.51375992,-10.325210257516,2.1974373892066086,0.36965473243516295
Musgrove Park Hospital,musgrove_park_hosp,RBA11,Musgrove Park Hospital,TA1 5DA,England,-3.120353,51.0118409,E38000150,TA1,Somerset,17039.952222222222,-1.5836912476572222,17164.532830036303,-1.5895896023606397,-2.4873233416954266,12044.209806450262,16875.993079584783,-2.1217034614034582,0.025239069233846317,0.0846705108949152,0.00910425456439208,0.0403738310703207,559399,NHS Somerset CCG,559399,1.0555255749360344,NA,105,NA,19.45795831,NA,NA,19.45795831,-2.3810118675160012,0.5067329740830903,0.3612389773397242
Dorset County Hospital NHFT,dorset_county_hosp,RBD01,Dorset County Hospital,DT1 2JY,England,-2.4460789,50.7129307,E38000045,DT1,West Dorset,18839.683914961894,-1.2466983944829522,18849.8600157787,-1.2351436318802471,17.74191765813415,12246.112506905683,18877,-1.6938707970882352,0.030894802840166068,0.08128718713081672,0.016507154847649523,0.058352967107995396,772268,NHS Dorset CCG,772268,1.0379374254913372,NA,134,NA,17.17079967,NA,NA,17.17079967,-4.668170507515999,0.9934918666610358,0.3636618985752872
Walsall Healthcare NHST,walsall_healthcare,RBK02,Manor Hospital,WS2 9PS,England,-1.9986992,52.5829306,E38000191,WS2,Walsall,10950.265379975874,1.0547298891700845,10824.010860565193,1.10545965932399,19.163648434274027,3998.0840005417012,6360,1.1560526196466432,0.2756615662234566,0.5157561738135993,0.1407492119128333,0.32532312502088573,283378,NHS Walsall CCG,283378,1.0521864081418966,NA,25,NA,26.70602555,NA,NA,26.70602555,4.867055372484,-1.0358190471763054,0.35356067478324527
Wirral University Teaching Hospital NHFT,wirral_university,RBL14,Arrowe Park Hospital,CH49 5PE,England,-3.0953283,53.369813,E38000208,CH49,Wirral,13144.99066293184,-0.3114394601251167,13277.800761766572,-0.40042517781643494,-3.7555813607439137,885.3400084936827,12510.635593220339,-1.0546250075416668,0.2542661742494129,0.35367421032387586,0.058114408833490214,0.15485501105437124,323235,NHS Wirral CCG,323235,1.0107948202374735,NA,60,NA,26.17837122,NA,NA,26.17837122,4.339401042483999,-0.9235223167078153,0.3541196499495651
Whiston Hospital,whiston_hospital,RBN01,Whiston Hospital,L35 5DR,England,-2.7853229,53.4212302,E38000091,L35,Knowsley,6392.957489878542,1.2369356582651823,6688.038644760201,1.0663321876333205,-332.12740144536116,595.2635783780977,4519,1.103118988691126,0.45189282556394067,0.623189597855963,0.1554289787721138,0.3052853803815125,149571,NHS Knowsley CCG,149571,1.0252102568320618,NA,4,NA,26.48713247,NA,NA,26.48713247,4.648162292483999,-0.9892336676795093,0.35379256105583445
Royal Liverpool & Broadgreen University Hospitals NHSFT,royal_liverpool__b,RBQHQ,Liverpool Heart And Chest Hospital,L14 3PE,England,-2.8995803000000002,53.41196799999999,E38000101,L14,Liverpool,6823.02398989899,2.2652371023484847,6975.550865645402,2.181793994121917,12.779332124269942,499.8389986082434,3462,2.5084938481910566,0.48335066410814403,0.6279407823504819,0.23910251599969984,0.44360065606809385,494813.99999999994,NHS Liverpool CCG,494814,1.0608878359400962,NA,6,NA,26.99273069,NA,NA,26.99273069,5.1537605124839985,-1.0968363609743568,0.35325695121991124
Mid Cheshire Hospital Trust,mid_cheshire_hospi,RBT20,Leighton Hospital,CW1 4QJ,England,-2.4765188,53.1184442,E38000151,CW1,Cheshire East,19401.972366148533,-1.5385227829136443,19589.387136081266,-1.5646890414881423,-9.876390153956253,11920.034421220602,21637,-2.567587990136494,0.02963734818332451,0.13534673704469233,0.02380098278699259,0.08906578295553544,183494,NHS South Cheshire CCG,183494,1.0448175922288083,NA,141,NA,20.84510506,NA,NA,20.84510506,-0.9938651175159983,0.21151689065780654,0.35976949146382653
The Christie NHSFT,the_christie_nhsft,RBV01,The Christie Main Site,M20 4BX,England,-2.2304992,53.4299933,E38000217,M20,Manchester,6514.57908496732,3.1806041768614377,6424.496357778453,3.2831024248428524,3.1527475384167656,1375.997691862462,4181,3.6899008856153848,0.43115754074021073,0.5979504180852946,0.3301373211932574,0.5881695874003979,547627,NHS Manchester CCG,547627,1.088446853378968,NA,3,NA,23.4337857,NA,NA,23.4337857,1.5948155224840015,-0.3394126773779151,0.35702715029647014
Northern Devon Healthcare Trust,northern_devon_hea,RBZ12,North Devon District Hospital,EX31 4JB,England,-4.0506281,51.0924056,E38000230,EX31,Exeter,16386.417871222075,-1.0334518857634691,16537.218276292137,-1.0478824945579135,-91.88915519735362,7836.803464365692,16438,-1.6447812480388693,0.062447188160974894,0.1259184188289752,0.025121235695599174,0.07773461687050492,1194166,NHS Devon CCG,1194166,1.0532960761795893,NA,98,NA,18.28983721,NA,NA,18.28983721,-3.549132967515998,0.7553354641285253,0.36247643650385947
Luton and Dunstable,luton_and_dunstabl,RC971,Luton And Dunstable Hospital,LU4 0DZ,England,-0.4746371,51.8947933,E38000102,LU4,Luton,12357.091680814941,1.819702514023769,12142.319762205894,1.921657321500214,2.0501692247817087,8148.775930819382,11186,2.100497438112903,0.03167799371066087,0.2903184531572187,0.18500893204265728,0.3969074955339787,214109,NHS Luton CCG,214109,1.0536808381848515,NA,45,NA,21.01245604,NA,NA,21.01245604,-0.8265141375159999,0.17590083138146653,0.3595922067595026
York Teaching Hospital NHS Foundation Trust,york_teaching_hosp,RCB55,The York Hospital,YO31 8HE,England,-1.0835525,53.9699846,E38000188,YO31,York,23065.676705048714,-1.3715854808582817,23399.589031473963,-1.3870931153106156,-1.4841716997509882,18690.41888072667,25640,-2.1590186694595372,0.008490013377672984,0.03059960537321959,0.021788994168034065,0.07427377305754149,362955,NHS Vale of York CCG,362955,1.0578416771346715,NA,176,NA,21.52355496,NA,NA,21.52355496,-0.31541521751600143,0.06712746518550232,0.3590507697095823
York Teaching Hospital NHS Foundation Trust,york_teaching_hosp,RCBCA,Scarborough Hospital,YO12 6QL,England,-0.4373861,54.2815045,E38000145,YO12,North Yorkshire,14236.59585492228,-0.4990067149248705,14156.654622298407,-0.47248768558654625,-3.298920056587628,3834.0685952863882,14921,-1.2435619662113024,0.11357802991139046,0.24547655973662014,0.05852583462574484,0.12080646477838544,113338,NHS Scarborough and Ryedale CCG,113338,1.0279251580369857,NA,70,NA,17.66507727,NA,NA,17.66507727,-4.173892907515999,0.8882984563770491,0.3631382813358188
Harrogate District Hospital,harrogate_district,RCD01,Harrogate District Hospital,HG2 7SX,England,-1.5176764,53.99363959999999,E38000073,HG2,Harrogate,23709.165413533836,-2.0253245168872183,23965.18502049167,-2.0610155714768004,-2.8799423943462474,20445.760037606524,23595,-2.490288923210993,0.009856273239204657,0.009856273239204657,0.0010578390944390602,0.028586993013194485,160533,NHS Harrogate and Rural District CCG,160533,1.0168747505843452,NA,182,NA,19.77323534,NA,NA,19.77323534,-2.0657348375160005,0.43963491831461754,0.3609049858982419
